epoch,g_loss,d_loss,d_g_real_acc,d_g_fake_acc,d_l_real_acc,d_l_fake_acc,acgan_real_global,acgan_fake_global,acgan_real_local,acgan_fake_local
203,nan,nan,0.6666666666666666,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1232638888888889,0.11197916666666667,0.1232638888888889
204,nan,nan,0.6336805555555556,0.0,0.0954861111111111,0.0,0.13368055555555555,0.1267361111111111,0.1362847222222222,0.1267361111111111
205,nan,nan,0.6857638888888888,0.0,0.11197916666666667,0.0,0.11458333333333333,0.1032986111111111,0.11805555555555555,0.1032986111111111
206,nan,nan,0.6883680555555556,0.0,0.11284722222222222,0.0,0.1032986111111111,0.10590277777777778,0.1076388888888889,0.10590277777777778
207,nan,nan,0.6571180555555556,0.0,0.12065972222222222,0.0,0.12065972222222222,0.10416666666666667,0.12152777777777778,0.10416666666666667
208,nan,nan,0.6649305555555556,0.0,0.109375,0.0,0.109375,0.11458333333333333,0.11197916666666667,0.11458333333333333
209,nan,nan,0.6788194444444444,0.0,0.1154513888888889,0.0,0.11197916666666667,0.09635416666666667,0.11371527777777778,0.09635416666666667
210,nan,nan,0.6892361111111112,0.0,0.1171875,0.0,0.09722222222222222,0.0998263888888889,0.10243055555555555,0.0998263888888889
211,nan,nan,0.6684027777777778,0.0,0.1111111111111111,0.0,0.0920138888888889,0.11371527777777778,0.09722222222222222,0.11371527777777778
212,nan,nan,0.6753472222222222,0.0,0.12065972222222222,0.0,0.1032986111111111,0.1154513888888889,0.10503472222222222,0.1154513888888889
213,nan,nan,0.6501736111111112,0.0,0.10590277777777778,0.0,0.10850694444444445,0.11805555555555555,0.11197916666666667,0.11805555555555555
214,nan,nan,0.6736111111111112,0.0,0.11024305555555555,0.0,0.1111111111111111,0.10243055555555555,0.11371527777777778,0.10243055555555555
215,nan,nan,0.671875,0.0,0.09809027777777778,0.0,0.11197916666666667,0.0998263888888889,0.11458333333333333,0.0998263888888889
216,nan,nan,0.6710069444444444,0.0,0.10850694444444445,0.0,0.1076388888888889,0.10590277777777778,0.10850694444444445,0.10590277777777778
217,nan,nan,0.6805555555555556,0.0,0.10590277777777778,0.0,0.1076388888888889,0.10243055555555555,0.109375,0.10243055555555555
218,nan,nan,0.6631944444444444,0.0,0.10850694444444445,0.0,0.1189236111111111,0.1032986111111111,0.12065972222222222,0.1032986111111111
219,nan,nan,0.6875,0.0,0.11024305555555555,0.0,0.10503472222222222,0.08506944444444445,0.10677083333333333,0.08506944444444445
220,nan,nan,0.6762152777777778,0.0,0.11458333333333333,0.0,0.10243055555555555,0.11371527777777778,0.1032986111111111,0.11371527777777778
221,nan,nan,0.6640625,0.0,0.1232638888888889,0.0,0.12586805555555555,0.10677083333333333,0.1284722222222222,0.10677083333333333
222,nan,nan,0.6440972222222222,0.0,0.12065972222222222,0.0,0.10590277777777778,0.13194444444444445,0.10850694444444445,0.13194444444444445
223,nan,nan,0.6788194444444444,0.0,0.1111111111111111,0.0,0.1076388888888889,0.1171875,0.1076388888888889,0.1171875
224,nan,nan,0.6710069444444444,0.0,0.10243055555555555,0.0,0.10503472222222222,0.10677083333333333,0.109375,0.10677083333333333
225,nan,nan,0.6536458333333334,0.0,0.11197916666666667,0.0,0.11371527777777778,0.10850694444444445,0.11979166666666667,0.10850694444444445
226,nan,nan,0.6753472222222222,0.0,0.12065972222222222,0.0,0.10069444444444445,0.1189236111111111,0.10243055555555555,0.1189236111111111
227,nan,nan,0.6675347222222222,0.0,0.109375,0.0,0.0998263888888889,0.1189236111111111,0.1032986111111111,0.1189236111111111
228,nan,nan,0.6710069444444444,0.0,0.10677083333333333,0.0,0.1032986111111111,0.1232638888888889,0.10590277777777778,0.1232638888888889
229,nan,nan,0.6710069444444444,0.0,0.1015625,0.0,0.10416666666666667,0.10590277777777778,0.1076388888888889,0.10590277777777778
230,nan,nan,0.6666666666666666,0.0,0.09461805555555555,0.0,0.1076388888888889,0.11284722222222222,0.1076388888888889,0.11284722222222222
231,nan,nan,0.6553819444444444,0.0,0.0920138888888889,0.0,0.1076388888888889,0.12239583333333333,0.10850694444444445,0.12239583333333333
232,nan,nan,0.6779513888888888,0.0,0.12413194444444445,0.0,0.10503472222222222,0.10069444444444445,0.10503472222222222,0.10069444444444445
233,nan,nan,0.6605902777777778,0.0,0.11284722222222222,0.0,0.1189236111111111,0.10416666666666667,0.12239583333333333,0.10416666666666667
234,nan,nan,0.6840277777777778,0.0,0.10850694444444445,0.0,0.10416666666666667,0.0998263888888889,0.1076388888888889,0.0998263888888889
235,nan,nan,0.6675347222222222,0.0,0.11371527777777778,0.0,0.11631944444444445,0.1154513888888889,0.1189236111111111,0.1154513888888889
236,nan,nan,0.6814236111111112,0.0,0.10069444444444445,0.0,0.10243055555555555,0.1015625,0.10590277777777778,0.1015625
237,nan,nan,0.6796875,0.0,0.11631944444444445,0.0,0.10416666666666667,0.11197916666666667,0.1076388888888889,0.11197916666666667
238,nan,nan,0.6727430555555556,0.0,0.11458333333333333,0.0,0.10503472222222222,0.10243055555555555,0.11197916666666667,0.10243055555555555
239,nan,nan,0.6545138888888888,0.0,0.10590277777777778,0.0,0.1032986111111111,0.10850694444444445,0.10677083333333333,0.10850694444444445
240,nan,nan,0.6684027777777778,0.0,0.09722222222222222,0.0,0.1015625,0.11979166666666667,0.1032986111111111,0.11979166666666667
241,nan,nan,0.6875,0.0,0.1189236111111111,0.0,0.10069444444444445,0.11024305555555555,0.10590277777777778,0.11024305555555555
242,nan,nan,0.6571180555555556,0.0,0.10416666666666667,0.0,0.09895833333333333,0.1171875,0.10243055555555555,0.1171875
243,nan,nan,0.6657986111111112,0.0,0.11371527777777778,0.0,0.11458333333333333,0.11284722222222222,0.1171875,0.11284722222222222
244,nan,nan,0.6918402777777778,0.0,0.11284722222222222,0.0,0.09809027777777778,0.10503472222222222,0.1015625,0.10503472222222222
245,nan,nan,0.6744791666666666,0.0,0.11805555555555555,0.0,0.11805555555555555,0.10590277777777778,0.12239583333333333,0.10590277777777778
246,nan,nan,0.6614583333333334,0.0,0.10416666666666667,0.0,0.1154513888888889,0.12065972222222222,0.1171875,0.12065972222222222
247,nan,nan,0.6440972222222222,0.0,0.1076388888888889,0.0,0.12152777777777778,0.1267361111111111,0.125,0.1267361111111111
248,nan,nan,0.6440972222222222,0.0,0.11024305555555555,0.0,0.1076388888888889,0.12413194444444445,0.11631944444444445,0.12413194444444445
249,nan,nan,0.6527777777777778,0.0,0.1032986111111111,0.0,0.11371527777777778,0.11979166666666667,0.1154513888888889,0.11979166666666667
250,nan,nan,0.6684027777777778,0.0,0.1284722222222222,0.0,0.1076388888888889,0.0998263888888889,0.1154513888888889,0.0998263888888889
251,nan,nan,0.6762152777777778,0.0,0.12413194444444445,0.0,0.1076388888888889,0.1032986111111111,0.109375,0.1032986111111111
252,nan,nan,0.6675347222222222,0.0,0.10416666666666667,0.0,0.11805555555555555,0.10590277777777778,0.1267361111111111,0.10590277777777778
253,nan,nan,0.6597222222222222,0.0,0.12239583333333333,0.0,0.11631944444444445,0.1032986111111111,0.1189236111111111,0.1032986111111111
254,nan,nan,0.6449652777777778,0.0,0.1015625,0.0,0.109375,0.11371527777777778,0.11197916666666667,0.11371527777777778
255,nan,nan,0.6675347222222222,0.0,0.10850694444444445,0.0,0.1015625,0.10850694444444445,0.10503472222222222,0.10850694444444445
256,nan,nan,0.6727430555555556,0.0,0.09635416666666667,0.0,0.1076388888888889,0.10850694444444445,0.109375,0.10850694444444445
257,nan,nan,0.6605902777777778,0.0,0.11805555555555555,0.0,0.1189236111111111,0.1189236111111111,0.11979166666666667,0.1189236111111111
258,nan,nan,0.6710069444444444,0.0,0.109375,0.0,0.09461805555555555,0.125,0.1015625,0.125
259,nan,nan,0.6848958333333334,0.0,0.11197916666666667,0.0,0.10069444444444445,0.10069444444444445,0.10677083333333333,0.10069444444444445
260,nan,nan,0.6571180555555556,0.0,0.09027777777777778,0.0,0.11458333333333333,0.10069444444444445,0.1154513888888889,0.10069444444444445
261,nan,nan,0.6510416666666666,0.0,0.09635416666666667,0.0,0.11805555555555555,0.1154513888888889,0.1189236111111111,0.1154513888888889
262,nan,nan,0.6753472222222222,0.0,0.10503472222222222,0.0,0.09375,0.10677083333333333,0.09895833333333333,0.10677083333333333
263,nan,nan,0.6814236111111112,0.0,0.10243055555555555,0.0,0.1015625,0.10850694444444445,0.10416666666666667,0.10850694444444445
264,nan,nan,0.6597222222222222,0.0,0.10590277777777778,0.0,0.11458333333333333,0.11024305555555555,0.11805555555555555,0.11024305555555555
265,nan,nan,0.6467013888888888,0.0,0.11024305555555555,0.0,0.10850694444444445,0.12239583333333333,0.11197916666666667,0.12239583333333333
266,nan,nan,0.6397569444444444,0.0,0.10677083333333333,0.0,0.12586805555555555,0.1076388888888889,0.12586805555555555,0.1076388888888889
267,nan,nan,0.6692708333333334,0.0,0.11024305555555555,0.0,0.11371527777777778,0.10677083333333333,0.1189236111111111,0.10677083333333333
268,nan,nan,0.6805555555555556,0.0,0.11631944444444445,0.0,0.11371527777777778,0.10503472222222222,0.11458333333333333,0.10503472222222222
269,nan,nan,0.6788194444444444,0.0,0.1293402777777778,0.0,0.10243055555555555,0.0998263888888889,0.1032986111111111,0.0998263888888889
270,nan,nan,0.6675347222222222,0.0,0.10677083333333333,0.0,0.11024305555555555,0.11024305555555555,0.11197916666666667,0.11024305555555555
271,nan,nan,0.6631944444444444,0.0,0.10416666666666667,0.0,0.11979166666666667,0.10416666666666667,0.12586805555555555,0.10416666666666667
272,nan,nan,0.6675347222222222,0.0,0.1267361111111111,0.0,0.1076388888888889,0.1032986111111111,0.11284722222222222,0.1032986111111111
273,nan,nan,0.6840277777777778,0.0,0.0998263888888889,0.0,0.10503472222222222,0.09375,0.10850694444444445,0.09375
274,nan,nan,0.6458333333333334,0.0,0.10069444444444445,0.0,0.1189236111111111,0.1284722222222222,0.12152777777777778,0.1284722222222222
275,nan,nan,0.6909722222222222,0.0,0.13541666666666666,0.0,0.10503472222222222,0.10850694444444445,0.109375,0.10850694444444445
276,nan,nan,0.6649305555555556,0.0,0.11197916666666667,0.0,0.11284722222222222,0.125,0.11284722222222222,0.125
277,nan,nan,0.6432291666666666,0.0,0.10503472222222222,0.0,0.11805555555555555,0.1111111111111111,0.12152777777777778,0.1111111111111111
278,nan,nan,0.6857638888888888,0.0,0.09809027777777778,0.0,0.0998263888888889,0.11197916666666667,0.10069444444444445,0.11197916666666667
279,nan,nan,0.6640625,0.0,0.0954861111111111,0.0,0.09895833333333333,0.12152777777777778,0.1015625,0.12152777777777778
280,nan,nan,0.6831597222222222,0.0,0.11371527777777778,0.0,0.0859375,0.11371527777777778,0.08854166666666667,0.11371527777777778
281,nan,nan,0.671875,0.0,0.0998263888888889,0.0,0.1171875,0.10069444444444445,0.11805555555555555,0.10069444444444445
282,nan,nan,0.6848958333333334,0.0,0.1328125,0.0,0.08680555555555555,0.09809027777777778,0.09027777777777778,0.09809027777777778
283,nan,nan,0.6727430555555556,0.0,0.10069444444444445,0.0,0.11284722222222222,0.10590277777777778,0.1154513888888889,0.10590277777777778
284,nan,nan,0.6666666666666666,0.0,0.0954861111111111,0.0,0.10503472222222222,0.12239583333333333,0.10677083333333333,0.12239583333333333
285,nan,nan,0.6536458333333334,0.0,0.11371527777777778,0.0,0.09809027777777778,0.11631944444444445,0.10416666666666667,0.11631944444444445
286,nan,nan,0.6588541666666666,0.0,0.1189236111111111,0.0,0.12065972222222222,0.109375,0.125,0.109375
287,nan,nan,0.6631944444444444,0.0,0.0920138888888889,0.0,0.11458333333333333,0.1171875,0.12065972222222222,0.1171875
288,nan,nan,0.6623263888888888,0.0,0.11631944444444445,0.0,0.1111111111111111,0.11458333333333333,0.11458333333333333,0.11458333333333333
289,nan,nan,0.6727430555555556,0.0,0.1171875,0.0,0.10069444444444445,0.10503472222222222,0.10069444444444445,0.10503472222222222
290,nan,nan,0.6744791666666666,0.0,0.10850694444444445,0.0,0.11371527777777778,0.10069444444444445,0.12065972222222222,0.10069444444444445
291,nan,nan,0.6814236111111112,0.0,0.11458333333333333,0.0,0.09895833333333333,0.11284722222222222,0.10416666666666667,0.11284722222222222
292,nan,nan,0.6875,0.0,0.11631944444444445,0.0,0.09288194444444445,0.1076388888888889,0.09288194444444445,0.1076388888888889
293,nan,nan,0.6649305555555556,0.0,0.11024305555555555,0.0,0.10416666666666667,0.11371527777777778,0.10503472222222222,0.11371527777777778
294,nan,nan,0.6553819444444444,0.0,0.10677083333333333,0.0,0.11024305555555555,0.09895833333333333,0.11458333333333333,0.09895833333333333
295,nan,nan,0.6631944444444444,0.0,0.09895833333333333,0.0,0.12413194444444445,0.109375,0.13020833333333334,0.109375
296,nan,nan,0.6519097222222222,0.0,0.0998263888888889,0.0,0.1171875,0.11284722222222222,0.12152777777777778,0.11284722222222222
297,nan,nan,0.6553819444444444,0.0,0.10416666666666667,0.0,0.109375,0.11631944444444445,0.11024305555555555,0.11631944444444445
298,nan,nan,0.6553819444444444,0.0,0.09375,0.0,0.1076388888888889,0.1154513888888889,0.1171875,0.1154513888888889
299,nan,nan,0.6614583333333334,0.0,0.10503472222222222,0.0,0.125,0.10243055555555555,0.1267361111111111,0.10243055555555555
300,nan,nan,0.6571180555555556,0.0,0.10243055555555555,0.0,0.11979166666666667,0.10416666666666667,0.12239583333333333,0.10416666666666667
301,nan,nan,0.6588541666666666,0.0,0.1345486111111111,0.0,0.1032986111111111,0.1171875,0.10503472222222222,0.1171875
302,nan,nan,0.6875,0.0,0.11024305555555555,0.0,0.12065972222222222,0.0920138888888889,0.125,0.0920138888888889
303,nan,nan,0.6857638888888888,0.0,0.1076388888888889,0.0,0.0920138888888889,0.109375,0.0954861111111111,0.109375
304,nan,nan,0.6744791666666666,0.0,0.10850694444444445,0.0,0.11805555555555555,0.09461805555555555,0.1189236111111111,0.09461805555555555
305,nan,nan,0.6736111111111112,0.0,0.10243055555555555,0.0,0.10677083333333333,0.12239583333333333,0.11197916666666667,0.12239583333333333
306,nan,nan,0.6657986111111112,0.0,0.11631944444444445,0.0,0.09461805555555555,0.1076388888888889,0.09635416666666667,0.1076388888888889
307,nan,nan,0.6892361111111112,0.0,0.125,0.0,0.10503472222222222,0.0920138888888889,0.10590277777777778,0.0920138888888889
308,nan,nan,0.6875,0.0,0.11458333333333333,0.0,0.11458333333333333,0.09375,0.1189236111111111,0.09375
309,nan,nan,0.6449652777777778,0.0,0.10416666666666667,0.0,0.11631944444444445,0.11458333333333333,0.1171875,0.11458333333333333
310,nan,nan,0.6796875,0.0,0.1171875,0.0,0.12065972222222222,0.09635416666666667,0.12413194444444445,0.09635416666666667
311,nan,nan,0.6605902777777778,0.0,0.11197916666666667,0.0,0.1154513888888889,0.11371527777777778,0.11805555555555555,0.11371527777777778
312,nan,nan,0.6640625,0.0,0.1171875,0.0,0.09114583333333333,0.11805555555555555,0.09375,0.11805555555555555
313,nan,nan,0.6736111111111112,0.0,0.11197916666666667,0.0,0.09375,0.1032986111111111,0.09809027777777778,0.1032986111111111
314,nan,nan,0.6657986111111112,0.0,0.09895833333333333,0.0,0.09809027777777778,0.10416666666666667,0.1015625,0.10416666666666667
315,nan,nan,0.6623263888888888,0.0,0.1232638888888889,0.0,0.12413194444444445,0.1032986111111111,0.12413194444444445,0.1032986111111111
316,nan,nan,0.6336805555555556,0.0,0.1076388888888889,0.0,0.1293402777777778,0.125,0.13194444444444445,0.125
317,nan,nan,0.6597222222222222,0.0,0.09635416666666667,0.0,0.11197916666666667,0.10850694444444445,0.11197916666666667,0.10850694444444445
318,nan,nan,0.6770833333333334,0.0,0.1267361111111111,0.0,0.1015625,0.10677083333333333,0.10503472222222222,0.10677083333333333
319,nan,nan,0.6527777777777778,0.0,0.1076388888888889,0.0,0.11631944444444445,0.1154513888888889,0.11805555555555555,0.1154513888888889
320,nan,nan,0.6701388888888888,0.0,0.1232638888888889,0.0,0.1032986111111111,0.09895833333333333,0.1076388888888889,0.09895833333333333
321,nan,nan,0.6631944444444444,0.0,0.09635416666666667,0.0,0.0876736111111111,0.1232638888888889,0.09288194444444445,0.1232638888888889
322,nan,nan,0.6840277777777778,0.0,0.11458333333333333,0.0,0.12065972222222222,0.0998263888888889,0.12239583333333333,0.0998263888888889
323,nan,nan,0.6875,0.0,0.1015625,0.0,0.10243055555555555,0.0998263888888889,0.10503472222222222,0.0998263888888889
324,nan,nan,0.6848958333333334,0.0,0.11024305555555555,0.0,0.09895833333333333,0.11371527777777778,0.10069444444444445,0.11371527777777778
325,nan,nan,0.6475694444444444,0.0,0.109375,0.0,0.11197916666666667,0.11979166666666667,0.11284722222222222,0.11979166666666667
326,nan,nan,0.6267361111111112,0.0,0.1189236111111111,0.0,0.1328125,0.11024305555555555,0.13541666666666666,0.11024305555555555
327,nan,nan,0.6501736111111112,0.0,0.11371527777777778,0.0,0.10503472222222222,0.10677083333333333,0.10677083333333333,0.10677083333333333
328,nan,nan,0.6657986111111112,0.0,0.1189236111111111,0.0,0.125,0.10416666666666667,0.12760416666666666,0.10416666666666667
329,nan,nan,0.6684027777777778,0.0,0.12413194444444445,0.0,0.10069444444444445,0.12152777777777778,0.1032986111111111,0.12152777777777778
330,nan,nan,0.6848958333333334,0.0,0.12239583333333333,0.0,0.10416666666666667,0.1076388888888889,0.109375,0.1076388888888889
331,nan,nan,0.6710069444444444,0.0,0.13541666666666666,0.0,0.10503472222222222,0.12413194444444445,0.10590277777777778,0.12413194444444445
332,nan,nan,0.6605902777777778,0.0,0.1267361111111111,0.0,0.11805555555555555,0.11458333333333333,0.12065972222222222,0.11458333333333333
333,nan,nan,0.7083333333333334,0.0,0.11805555555555555,0.0,0.08506944444444445,0.10590277777777778,0.08680555555555555,0.10590277777777778
334,nan,nan,0.65625,0.0,0.109375,0.0,0.11197916666666667,0.11458333333333333,0.11458333333333333,0.11458333333333333
335,nan,nan,0.6631944444444444,0.0,0.12152777777777778,0.0,0.1111111111111111,0.10416666666666667,0.1154513888888889,0.10416666666666667
336,nan,nan,0.6779513888888888,0.0,0.11024305555555555,0.0,0.10416666666666667,0.10416666666666667,0.10677083333333333,0.10416666666666667
337,nan,nan,0.6753472222222222,0.0,0.1111111111111111,0.0,0.0859375,0.1293402777777778,0.09461805555555555,0.1293402777777778
338,nan,nan,0.6536458333333334,0.0,0.10243055555555555,0.0,0.1189236111111111,0.11197916666666667,0.12152777777777778,0.11197916666666667
339,nan,nan,0.6901041666666666,0.0,0.109375,0.0,0.0954861111111111,0.10677083333333333,0.09809027777777778,0.10677083333333333
340,nan,nan,0.6597222222222222,0.0,0.10416666666666667,0.0,0.1076388888888889,0.1154513888888889,0.1111111111111111,0.1154513888888889
341,nan,nan,0.6814236111111112,0.0,0.10590277777777778,0.0,0.11458333333333333,0.09288194444444445,0.11805555555555555,0.09288194444444445
342,nan,nan,0.6987847222222222,0.0,0.1154513888888889,0.0,0.10503472222222222,0.1015625,0.10590277777777778,0.1015625
343,nan,nan,0.6770833333333334,0.0,0.11458333333333333,0.0,0.10503472222222222,0.0920138888888889,0.10503472222222222,0.0920138888888889
344,nan,nan,0.6961805555555556,0.0,0.12065972222222222,0.0,0.109375,0.10590277777777778,0.11284722222222222,0.10590277777777778
345,nan,nan,0.6805555555555556,0.0,0.11284722222222222,0.0,0.1111111111111111,0.0954861111111111,0.11371527777777778,0.0954861111111111
346,nan,nan,0.6588541666666666,0.0,0.09722222222222222,0.0,0.11371527777777778,0.10416666666666667,0.1171875,0.10416666666666667
347,nan,nan,0.6605902777777778,0.0,0.11979166666666667,0.0,0.11458333333333333,0.1189236111111111,0.1154513888888889,0.1189236111111111
348,nan,nan,0.6666666666666666,0.0,0.10590277777777778,0.0,0.11631944444444445,0.10850694444444445,0.11631944444444445,0.10850694444444445
349,nan,nan,0.6579861111111112,0.0,0.1015625,0.0,0.109375,0.11197916666666667,0.11197916666666667,0.11197916666666667
350,nan,nan,0.6631944444444444,0.0,0.10677083333333333,0.0,0.10416666666666667,0.11197916666666667,0.10590277777777778,0.11197916666666667
351,nan,nan,0.6666666666666666,0.0,0.11284722222222222,0.0,0.1032986111111111,0.109375,0.10503472222222222,0.109375
352,nan,nan,0.6701388888888888,0.0,0.1111111111111111,0.0,0.08506944444444445,0.12760416666666666,0.0859375,0.12760416666666666
353,nan,nan,0.6753472222222222,0.0,0.11631944444444445,0.0,0.1032986111111111,0.1111111111111111,0.1076388888888889,0.1111111111111111
354,nan,nan,0.6788194444444444,0.0,0.10677083333333333,0.0,0.10416666666666667,0.1154513888888889,0.10503472222222222,0.1154513888888889
355,nan,nan,0.6666666666666666,0.0,0.13194444444444445,0.0,0.0998263888888889,0.109375,0.1076388888888889,0.109375
356,nan,nan,0.6597222222222222,0.0,0.1015625,0.0,0.12065972222222222,0.11458333333333333,0.1267361111111111,0.11458333333333333
357,nan,nan,0.6501736111111112,0.0,0.1015625,0.0,0.11631944444444445,0.11284722222222222,0.12065972222222222,0.11284722222222222
358,nan,nan,0.6545138888888888,0.0,0.1032986111111111,0.0,0.109375,0.11805555555555555,0.1111111111111111,0.11805555555555555
359,nan,nan,0.6640625,0.0,0.11458333333333333,0.0,0.11979166666666667,0.09461805555555555,0.11979166666666667,0.09461805555555555
360,nan,nan,0.6623263888888888,0.0,0.109375,0.0,0.11284722222222222,0.11197916666666667,0.1154513888888889,0.11197916666666667
361,nan,nan,0.6961805555555556,0.0,0.12413194444444445,0.0,0.1032986111111111,0.0998263888888889,0.10590277777777778,0.0998263888888889
362,nan,nan,0.6623263888888888,0.0,0.1032986111111111,0.0,0.1015625,0.10677083333333333,0.1032986111111111,0.10677083333333333
363,nan,nan,0.6909722222222222,0.0,0.09895833333333333,0.0,0.1076388888888889,0.10069444444444445,0.109375,0.10069444444444445
364,nan,nan,0.6744791666666666,0.0,0.11371527777777778,0.0,0.09114583333333333,0.109375,0.09635416666666667,0.109375
365,nan,nan,0.6432291666666666,0.0,0.10416666666666667,0.0,0.11805555555555555,0.12152777777777778,0.12239583333333333,0.12152777777777778
366,nan,nan,0.6414930555555556,0.0,0.11631944444444445,0.0,0.10503472222222222,0.12239583333333333,0.1076388888888889,0.12239583333333333
367,nan,nan,0.6657986111111112,0.0,0.10243055555555555,0.0,0.1171875,0.10850694444444445,0.12152777777777778,0.10850694444444445
368,nan,nan,0.6831597222222222,0.0,0.10503472222222222,0.0,0.09809027777777778,0.1076388888888889,0.10069444444444445,0.1076388888888889
369,nan,nan,0.6579861111111112,0.0,0.0998263888888889,0.0,0.11805555555555555,0.11284722222222222,0.12065972222222222,0.11284722222222222
370,nan,nan,0.6762152777777778,0.0,0.10850694444444445,0.0,0.09895833333333333,0.109375,0.0998263888888889,0.109375
371,nan,nan,0.6866319444444444,0.0,0.13194444444444445,0.0,0.10416666666666667,0.11458333333333333,0.1076388888888889,0.11458333333333333
372,nan,nan,0.6692708333333334,0.0,0.11458333333333333,0.0,0.10590277777777778,0.10503472222222222,0.1076388888888889,0.10503472222222222
373,nan,nan,0.6935763888888888,0.0,0.11197916666666667,0.0,0.09722222222222222,0.09895833333333333,0.09809027777777778,0.09895833333333333
374,nan,nan,0.6597222222222222,0.0,0.1284722222222222,0.0,0.11458333333333333,0.0998263888888889,0.11805555555555555,0.0998263888888889
375,nan,nan,0.6710069444444444,0.0,0.10590277777777778,0.0,0.10590277777777778,0.10243055555555555,0.10677083333333333,0.10243055555555555
376,nan,nan,0.6519097222222222,0.0,0.1154513888888889,0.0,0.125,0.10677083333333333,0.1284722222222222,0.10677083333333333
377,nan,nan,0.6710069444444444,0.0,0.11197916666666667,0.0,0.11458333333333333,0.08940972222222222,0.12239583333333333,0.08940972222222222
378,nan,nan,0.671875,0.0,0.10416666666666667,0.0,0.0998263888888889,0.12152777777777778,0.10069444444444445,0.12152777777777778
379,nan,nan,0.6736111111111112,0.0,0.10243055555555555,0.0,0.10590277777777778,0.1076388888888889,0.10850694444444445,0.1076388888888889
380,nan,nan,0.6684027777777778,0.0,0.11371527777777778,0.0,0.1076388888888889,0.10850694444444445,0.10850694444444445,0.10850694444444445
381,nan,nan,0.6640625,0.0,0.1015625,0.0,0.1171875,0.1154513888888889,0.11805555555555555,0.1154513888888889
382,nan,nan,0.6467013888888888,0.0,0.1189236111111111,0.0,0.1284722222222222,0.11197916666666667,0.1310763888888889,0.11197916666666667
383,nan,nan,0.6710069444444444,0.0,0.12413194444444445,0.0,0.11458333333333333,0.10850694444444445,0.11631944444444445,0.10850694444444445
384,nan,nan,0.6605902777777778,0.0,0.11371527777777778,0.0,0.12152777777777778,0.10069444444444445,0.12239583333333333,0.10069444444444445
385,nan,nan,0.6710069444444444,0.0,0.1154513888888889,0.0,0.11371527777777778,0.09722222222222222,0.12239583333333333,0.09722222222222222
386,nan,nan,0.6892361111111112,0.0,0.1154513888888889,0.0,0.1154513888888889,0.1032986111111111,0.11631944444444445,0.1032986111111111
387,nan,nan,0.6883680555555556,0.0,0.09895833333333333,0.0,0.09722222222222222,0.09288194444444445,0.09809027777777778,0.09288194444444445
388,nan,nan,0.6640625,0.0,0.10850694444444445,0.0,0.10243055555555555,0.12239583333333333,0.10590277777777778,0.12239583333333333
389,nan,nan,0.6814236111111112,0.0,0.1189236111111111,0.0,0.11458333333333333,0.10503472222222222,0.11805555555555555,0.10503472222222222
390,nan,nan,0.6762152777777778,0.0,0.10503472222222222,0.0,0.10850694444444445,0.10416666666666667,0.10850694444444445,0.10416666666666667
391,nan,nan,0.6831597222222222,0.0,0.10069444444444445,0.0,0.09809027777777778,0.10677083333333333,0.0998263888888889,0.10677083333333333
392,nan,nan,0.6597222222222222,0.0,0.1032986111111111,0.0,0.10069444444444445,0.11979166666666667,0.1032986111111111,0.11979166666666667
393,nan,nan,0.6579861111111112,0.0,0.1015625,0.0,0.11371527777777778,0.1015625,0.11458333333333333,0.1015625
394,nan,nan,0.6362847222222222,0.0,0.109375,0.0,0.1171875,0.1171875,0.11805555555555555,0.1171875
395,nan,nan,0.6510416666666666,0.0,0.11805555555555555,0.0,0.13020833333333334,0.10850694444444445,0.1310763888888889,0.10850694444444445
396,nan,nan,0.6458333333333334,0.0,0.1154513888888889,0.0,0.1076388888888889,0.11284722222222222,0.1111111111111111,0.11284722222222222
397,nan,nan,0.6848958333333334,0.0,0.11631944444444445,0.0,0.10243055555555555,0.11197916666666667,0.10503472222222222,0.11197916666666667
398,nan,nan,0.6571180555555556,0.0,0.1154513888888889,0.0,0.12413194444444445,0.10850694444444445,0.12413194444444445,0.10850694444444445
399,nan,nan,0.6857638888888888,0.0,0.11371527777777778,0.0,0.09375,0.1076388888888889,0.09809027777777778,0.1076388888888889
400,nan,nan,0.6458333333333334,0.0,0.10677083333333333,0.0,0.11284722222222222,0.11371527777777778,0.11805555555555555,0.11371527777777778
401,nan,nan,0.6614583333333334,0.0,0.1076388888888889,0.0,0.11197916666666667,0.12065972222222222,0.11197916666666667,0.12065972222222222
402,nan,nan,0.6692708333333334,0.0,0.09895833333333333,0.0,0.11024305555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111
403,nan,nan,0.6901041666666666,0.0,0.1171875,0.0,0.11284722222222222,0.09375,0.11371527777777778,0.09375
404,nan,nan,0.6822916666666666,0.0,0.09722222222222222,0.0,0.0998263888888889,0.10069444444444445,0.10243055555555555,0.10069444444444445
405,nan,nan,0.671875,0.0,0.11631944444444445,0.0,0.0998263888888889,0.1111111111111111,0.10243055555555555,0.1111111111111111
406,nan,nan,0.6666666666666666,0.0,0.11024305555555555,0.0,0.10243055555555555,0.10416666666666667,0.10590277777777778,0.10416666666666667
407,nan,nan,0.6588541666666666,0.0,0.09027777777777778,0.0,0.09461805555555555,0.1171875,0.09895833333333333,0.1171875
